id,predicted_price
1951600240,197428.94
1099900120,336581.88
5323100120,561285.94
1223089016,433800.72
522059172,246756.78
1930300190,736192.9
9542840410,307125.38
8665050530,494035.16
5592900205,367743.47
5450300010,625914.44
2459960030,334448.0
3331500455,520123.38
3432500705,385468.72
3702900165,329555.94
5249803550,590339.06
626049058,449805.6
1788900380,182448.77
8075400360,223726.89
9113200250,753552.0
2738640040,661485.3
7821200307,505081.84
3530440140,253484.23
3582700130,456711.7
9276200569,703579.6
7197800020,617806.94
686200490,514924.38
3501600100,374931.84
6383000690,595099.1
7604400150,389886.06
5249801411,724419.2
2607720420,442766.94
9561100010,378610.16
1796370590,254122.52
4077800593,371215.62
854000165,234359.4
5536100010,697758.2
4188000670,820977.2
31000165,1348602.5
662350050,889796.0
4137000280,266372.25
6169901130,966442.2
1953400510,249599.78
7518506716,964698.1
1552520010,368951.88
7955080270,306150.7
9212900100,580453.9
3438500798,326770.6
7899800890,256654.78
4319200605,495910.56
1329300480,376140.94
8935100100,813646.5
5016001260,441557.56
4337600280,269749.78
1446401220,178711.14
7135521530,657611.4
6888900115,306408.3
2413301070,291309.97
345700040,279932.9
5566100145,457256.03
7634800070,365215.5
9346910500,670385.94
3529300060,307251.34
8128600060,976282.9
8572900275,202096.4
4139420590,1430449.6
9274200322,574262.9
1472700200,553700.75
8820903380,644406.25
8563010130,880172.9
8965450110,832727.1
9274204230,521862.4
8165501700,361238.2
2193340260,533461.1
1860600290,814050.9
1222000055,172946.16
2492200280,438960.3
2488200455,377938.8
809001520,1108716.5
1796361140,234970.16
6398000011,680055.8
6813600365,579008.1
7504100920,753293.3
8835770330,669195.25
524059322,794305.9
4307330280,382219.2
1245002952,1010693.25
2021069059,242005.06
5700000595,640305.56
3629970930,724160.1
3336002215,278895.53
5100401060,581452.25
3278600750,273102.4
1126069045,1006632.94
7568700175,318241.94
452001475,503433.34
9283800230,510346.94
1737300130,545087.25
6189600040,488539.8
3679400025,484921.53
1096100010,323823.75
9513900050,243531.48
5452800645,739734.25
273800100,227021.78
7228500037,495927.12
808300090,458556.06
2493200215,520601.28
5035300255,716848.5
3380900160,436922.97
3630000130,411571.75
7300400670,274004.8
6798100070,374534.44
8078400010,566013.56
5566100060,499828.2
2768200212,521364.44
4035900060,541199.8
9460000110,332849.38
7199320190,521025.94
2225039081,462933.34
9512200050,577711.94
2634500085,308961.16
3654800200,275095.6
2724079090,1177853.5
2597520720,755293.9
3034200426,401200.78
984000130,299063.53
7852020670,464801.53
7923500060,697268.6
2310030510,308388.88
2205500540,475795.88
2493200015,404776.1
7853361420,588791.2
5652600605,499202.7
5285200020,303625.12
9406530150,350019.88
5706300020,487274.2
3278602490,371039.0
7197000100,537024.56
4447300008,475820.38
7899800045,232283.6
9250900095,323191.9
9268851740,599325.1
8682261440,507559.9
7284900385,858318.06
8079040300,434086.7
2225300585,378559.25
3223039013,406517.72
2013801350,261032.62
4055701110,807325.4
3578401770,449290.25
4046500720,535351.4
6145601745,373130.5
5207200195,637992.94
1972201856,554516.1
7212680080,252889.53
7277100510,665013.5
522079022,539007.1
5605000440,870904.75
6632300230,369868.9
8815400165,683852.0
6708200320,477654.44
2426059076,639222.0
3260200200,576767.8
2770601741,460276.62
4338800500,237723.81
9201000320,744648.56
7655900038,364882.7
3625059140,557492.4
4222310010,236506.56
2114700115,346233.1
3291800710,323792.56
9406590010,395715.2
3025059124,2741469.8
7972601250,391650.25
930000470,894715.1
6690500060,474527.94
16000015,207619.94
5693501102,555831.3
8079040490,457275.22
7225000155,329609.38
8819900170,788273.3
7972601270,305733.44
1224069074,779374.25
5126900321,339588.12
3438501860,345223.5
2822069080,412750.16
1656600310,575561.2
3856900507,1330443.5
1626069139,469836.66
2524049257,1280518.8
3904960150,563196.94
7214820610,437130.94
7977201845,580675.9
2428100080,855670.0
2202500135,399333.75
1523550220,685774.7
2313900610,465035.2
4123840050,358049.12
2125059124,1210094.0
1225039067,491784.9
6431500283,447300.12
2473380010,299456.25
5694501195,416649.66
2881700046,357223.75
6837820330,338365.84
2337300370,188632.11
3876540630,225911.88
626059317,353828.8
3374500520,358027.97
7228501903,385643.0
4019300051,485120.44
4232902615,699946.25
3546000090,254034.8
8127700215,800883.1
3438501100,420002.0
1769600066,697065.8
8146100610,612342.94
3052700695,536953.9
7954310210,628999.75
3761700053,1636584.5
1320069179,333366.25
1331900410,776318.75
7303100210,346089.8
2464400285,473486.88
6163901150,349123.4
8955800045,356756.3
2314300200,411858.38
9528104360,390296.03
4177100005,662375.4
8856960260,315518.53
1828001220,586485.6
3066400710,681538.06
624110610,891781.3
4040800260,412687.2
5019500215,518707.2
2481630180,1193397.0
7203170190,699948.94
510001280,897866.7
9430110120,763173.75
1565950030,343927.12
9828202255,887427.4
3878900270,455629.75
8091600080,208832.27
1112000035,306460.9
2228900270,284591.62
6648701740,293043.7
1245003740,656510.4
2174503441,540877.4
7708250010,319385.16
6072300110,615819.9
2329800140,258126.6
1494300040,517219.34
3832050130,269441.25
7203100730,892323.25
7199330170,490676.47
7785000220,692338.1
1250201175,442090.16
4054500180,1021890.44
7905200061,439306.62
3751604895,181364.0
5220300140,266491.2
3323059027,328670.8
8651611980,920312.44
8673400190,527056.06
1668500100,787173.5
1023059365,555872.6
3308030060,354996.56
4232400860,883156.1
2144800615,241676.62
1568100920,1556088.8
9406510040,490243.34
2923049421,307352.44
1051000040,1628134.5
2077700042,626745.9
9423800030,274240.34
9818700455,649312.44
7133300675,410329.38
4113800550,637873.75
5553300375,1534036.8
2025701530,280117.44
7942601155,426962.44
7524300020,283916.62
2520069100,304431.75
5412300410,215285.52
7504110760,748320.5
2594200350,416097.7
2722059013,254203.47
8078430480,559539.4
1423069162,502166.0
8856001090,176177.2
7000100631,833175.94
4222200280,223015.39
7971300050,616422.1
2009001600,267726.12
6619910140,670885.44
2877100985,533489.06
1196000007,342108.3
1330850130,727691.56
6664900410,266421.03
1231001110,282515.1
9235900030,266481.0
9407101840,310724.34
9523103001,385631.97
2149800278,351578.2
7234601198,676374.25
9476700035,379152.88
9297301065,694386.6
518500700,843573.8
7843500090,311996.4
6056110780,284408.75
2345700260,346210.97
3509600070,231261.31
1431700280,360835.34
1623049174,283467.78
3024089049,343012.94
7853340450,395234.7
7732410360,779063.6
1446800995,319367.5
2946000285,238359.69
425079100,486290.5
3876313040,430088.8
1762600260,913185.3
1925069121,983745.75
7443000480,865117.6
7820000015,365372.28
4027701253,505083.78
2826049165,393566.56
5426300060,950499.4
1278000210,172835.53
923000270,356843.4
7657600005,245239.14
3024079057,360405.78
3276180020,312421.28
7304300760,293584.7
3908100020,544355.8
8835400805,713939.4
4051150070,202707.72
3904930530,495061.9
6163900971,358762.12
7942600310,424325.16
4365700330,272036.12
423059207,290476.06
3992700265,331412.3
7177300090,467087.75
2540820010,668454.75
5700002510,912031.25
5201000030,585597.56
7631800015,2072828.2
2922702965,647393.75
1525059198,879393.44
1245003160,809447.8
3810000455,303445.62
7855600080,687087.25
5701500030,1154515.6
7504020400,591944.1
1402600570,299958.16
7575610760,293383.16
8731990370,373696.38
5021900090,927117.5
290000075,463114.84
2841500010,435125.38
3955900830,434608.2
7852110140,549233.56
1311400350,240044.6
7773800015,604903.1
4123400320,521228.22
2725069157,872606.56
666000143,824687.3
5101408678,494580.56
6371000026,374044.38
2024059084,640090.06
7283900036,325238.16
8881900230,708920.06
3959400135,336468.25
7696610270,220017.3
1689400150,772536.6
5103900015,412010.0
1441000350,442457.97
5101408735,329584.22
3126059027,1860388.5
2320069014,468386.25
9541600015,625944.25
8682320420,755644.0
1562200090,591798.5
3395070980,593299.94
7349600230,243776.62
522049122,307229.34
869700060,297987.1
811000055,1214420.0
1221059176,431917.1
1523059103,475739.16
2025760210,715139.4
9218400088,305395.12
8682292020,455667.56
2623089135,426914.4
3758900259,1202378.5
524069049,629209.75
3121500150,839577.75
5581400080,804573.75
8087800020,453585.16
4070700290,751947.5
3296000170,610762.4
9238500040,515071.72
2744600040,352713.62
6813600380,646313.0
6140100150,466335.1
2201500555,442361.75
2600110250,661783.75
4337000275,146908.84
1186000150,588187.9
1972201963,511218.4
1105000745,406885.4
2887700560,639232.94
4039700080,713371.75
522049104,285474.25
4202400078,256413.8
7520000695,182447.38
7714000310,383173.94
4319200060,697865.4
8624700015,584322.3
5104520610,305694.97
2354300845,302104.4
3824100291,468342.5
6151800612,251179.61
5454200080,876682.9
6413600290,337426.2
2131200065,303688.53
1459920010,281766.8
50300090,397376.12
2326300090,609143.56
7714000070,386661.62
3630180500,966293.8
1727850340,973542.9
8691430330,946161.9
2310030390,260886.53
5561400610,525707.7
7010701016,513223.2
7883605915,311730.8
1282300995,347532.53
4040700310,491673.75
3353400435,231272.33
2143701015,492514.25
255450020,378530.75
1020069017,327251.2
4038200120,493861.3
9284801100,307905.47
1965200075,682782.6
847100047,571698.44
4038700720,522976.9
6815100085,884282.94
2508000020,290804.8
255520180,641841.94
6822100750,634398.75
869700050,324319.78
1775801405,583942.94
6600400090,212782.22
7202330270,473878.1
1683400165,722329.6
2625069070,1088418.4
7625702440,421792.25
3388000640,231820.19
1899400365,274409.1
6899990200,802352.44
5569700020,845410.9
986000045,291287.47
3293700221,296263.4
3764800250,356943.12
2291400566,356842.06
4219401236,1483894.5
4239400840,157623.19
7211400990,204489.39
7696500280,194380.88
7215721070,515895.16
3204850140,354478.97
4322200220,726693.6
2566300100,1180742.8
1944900090,430192.6
6648500390,282194.38
7385300020,731362.25
1704900135,351911.28
2877100655,762321.94
2726079098,553644.25
7625703800,503722.44
318300040,521233.2
7922800190,566127.5
2023049361,248464.31
8946400210,451248.38
6071600450,525418.0
4343800100,409602.16
1443300140,352731.12
1024039001,781126.6
2767704860,541714.1
7234600851,615767.56
644200065,900842.9
7784400035,742570.75
3826000560,204420.95
9272202260,343070.5
263000253,441313.4
3621059043,574681.94
240000130,488781.7
1352300120,181077.28
7849200861,295415.3
2487700130,532840.8
1796100140,271078.4
7234601221,531045.44
8651710190,448022.47
2916200091,626615.6
1232000915,521765.84
1545801970,277014.53
3211200420,329811.88
7686204675,190909.53
3141600210,187244.12
3959401284,508380.56
2113700825,251594.84
3876000710,400797.3
522069022,499618.5
3214200070,368946.94
1221039156,297911.5
259600790,425465.44
785000040,514491.44
8138870470,482566.4
2596300035,287983.66
540100057,1567218.2
3073500045,469951.84
5363200266,387359.94
8682261650,523169.47
3224510080,829638.06
3211270160,411657.7
9269200520,188929.34
293810190,491652.2
4197400043,291140.56
3026079031,356032.34
5332200405,1057269.9
2473411210,296828.75
9268200315,556815.44
8123500050,558143.56
3221069091,449244.4
2485000165,610688.44
4058800215,537107.5
1926059039,905231.56
2533300680,923858.0
3343903640,320246.5
5700003705,1395865.5
2023049372,375203.7
4058800830,540119.1
3333002302,432589.84
2944500340,285608.22
1982200790,507112.84
8929000270,498022.0
8122101440,305132.25
7525530470,787977.2
9332800020,632614.06
3878900525,234256.62
5420300210,255484.05
9232900165,325029.47
6414100026,391037.8
3013300660,810872.5
7954300120,568156.8
1081200360,319767.34
2877102345,481626.66
2202500255,492465.88
7984400050,213322.9
9558020380,436882.16
7812801850,206861.58
8944460020,377823.12
2306400040,643797.56
8649400410,354312.7
7889602020,252340.25
2041000025,487583.78
871001484,625431.1
2767602141,510344.03
3630180470,763580.7
2769602140,447781.12
2473250280,321515.22
5422560660,513649.2
3756600240,399784.16
8651600160,776235.8
7202300540,813838.94
8961950250,413771.72
3303000130,474793.66
798000062,255862.72
1695900150,793638.75
1604730150,549649.1
4136930310,335262.3
8835401250,1545142.8
8665900328,430907.44
9262800255,266617.78
1853080570,840809.25
5556300114,735422.4
9517200290,425312.88
4037200295,477835.75
7417100123,389177.62
2620069077,203918.2
7922720040,674985.6
558100090,602479.9
257000037,260305.23
3319500385,404909.7
9297301520,353637.5
3580900090,354110.0
1321039076,181722.03
7227801581,277336.75
9407001620,306009.4
2130400150,320529.12
2312400200,246439.53
4046700210,380648.8
1193000480,920255.4
1492800296,547594.5
3013300017,455254.94
3630240140,594476.3
1049010390,358018.06
9320900420,144926.28
4315700060,381227.56
2591010290,308607.2
323089085,681141.06
6600400270,217164.69
2919701105,447778.12
7202360670,918867.1
8927600100,822197.9
3211700045,605816.4
4027701326,476924.3
1601600195,277541.56
7853280350,739133.44
3629970130,716372.9
7203120020,792911.0
9542900190,362033.12
8035350120,504380.03
1238501184,1081575.8
251200240,469734.97
8945300200,196620.97
2162000160,1365981.0
5466310060,170712.64
1239400064,890757.94
5205000020,336294.72
1720800305,709819.8
7280300375,577988.0
2095800400,460488.7
7852010950,542985.5
1428001160,531747.4
9528104910,681597.9
8644210470,886758.2
7923300310,502541.6
254000100,632059.9
1931300688,535143.1
7007700030,424137.44
422049178,217240.3
422069067,465076.88
2923049393,357398.22
930000305,454343.66
2461900448,466149.25
2610100020,308842.12
2895550050,256557.38
7701700040,287701.2
2460900020,475641.62
9827700105,551111.44
1005000240,297447.62
7200001254,523050.22
866400040,532582.7
305000170,642040.94
2260800110,906617.4
3442000127,712683.6
5253300437,474384.5
7576700150,1071081.1
5469501410,470104.25
5104531120,678519.9
723049434,377760.44
622069006,1320929.9
2517101200,306564.1
8159620160,246312.4
5561300640,441049.6
3317010130,231822.19
4364200250,397487.94
8732300060,647750.1
5603700025,729409.1
3585900190,1092059.5
3996900575,236258.8
8731801260,238365.83
3810000860,328510.7
5700003585,1877676.4
6332000050,463036.22
9286100250,414007.38
9471201110,1106972.2
9290800050,588366.9
7300200400,619206.6
526069024,1033430.5
1454600156,971668.3
3904980360,519630.06
2626119062,265083.88
8651730290,417523.16
7611200195,728708.25
1919800260,614150.7
6632900354,280515.75
3972900195,314214.4
5151600170,286242.5
7016000440,436665.12
871000435,815693.7
9578060540,501380.72
2332700060,857526.06
766000240,281656.66
4363700200,323709.8
7100000250,322588.97
2781250560,208666.23
2781250100,353927.7
5419800220,259716.81
7147600245,250254.77
2926069083,894092.5
6189200125,784227.25
9542830160,300163.62
5152200020,272660.53
9412900045,436533.56
6600410480,184780.14
6979970080,538193.5
5636010280,285870.38
1732801300,774348.94
5561401530,425418.38
9578500510,369423.3
7304300906,308906.94
1223089077,703386.4
721049207,262170.0
8691330310,808132.7
1523069204,473649.0
3188100105,604543.8
6608500290,402633.16
2891400410,329430.56
7663700551,352922.94
5413200140,256941.31
425069139,594067.7
6713700155,364636.75
2767603505,474045.78
7789000080,269326.4
9211500620,228130.17
3750604417,196221.61
7922800320,570956.9
1471620240,374483.38
2222059052,363399.84
9551200270,1094556.8
2767603160,543984.25
9406710060,384305.5
8929000250,390354.12
5538300120,393577.8
2223069120,440798.56
1652500060,1652194.4
8564500240,405938.53
3629700120,606543.06
3943600070,407225.47
4171200025,292860.7
2425049063,3812722.8
9828701650,368518.62
3581000340,357095.0
8100900015,380456.47
2125059161,1071862.9
304000380,203198.95
8146200070,1481906.0
686530170,553438.9
2917200645,499735.72
9547200530,695901.44
2122059199,369790.97
1150000740,646847.6
5706200060,306941.47
9265410010,229789.22
4083800555,525869.1
6152900332,348435.88
2520900301,209111.06
9828200790,456232.4
1657530180,281435.7
7471900045,270755.97
9828200460,419712.5
1775900140,442417.03
6139800430,450950.25
7214400005,515018.66
5332200026,507969.1
9510970300,791285.4
2540830020,461395.56
3392100140,185676.98
1326069191,363164.94
2125059112,1177772.6
859000022,328293.03
8854100350,680917.0
121059007,223438.19
7977201707,496470.38
3859900060,3009402.8
8815400735,738518.3
705700530,337796.44
6600780130,359674.44
6378500105,399123.22
8143000310,470223.5
2877102330,631943.5
3526039074,578371.25
2115510300,250821.03
3024059014,1984171.2
2141330360,565885.1
546000400,512900.25
2071500011,410952.06
7972000240,222600.83
7016200460,440246.1
6204200180,443426.56
1552100135,1217972.8
88000173,440082.38
2581900235,745703.1
9211500560,212002.8
621069218,446885.7
1321970240,280521.9
798000630,327266.47
421000285,283260.5
2824600180,814388.6
3832051140,299661.38
1237500105,703346.1
8802400906,262627.47
3166900270,407561.94
3682000060,391803.8
5469700020,304378.9
1245001820,692675.6
9547205660,647765.56
7974700122,687996.6
7550801225,570943.25
1099950050,751493.75
1402900460,322961.44
7636800041,1295298.0
2115720270,257780.72
8651441750,199441.16
3904100035,265154.7
8815400020,622770.0
3303860590,473643.6
5427110040,1074159.1
1782000160,335832.56
6204420290,491130.6
3995700245,284081.56
7955040130,434221.25
1442880650,537599.5
8833510230,832708.06
7283900551,411100.62
4396000180,255375.89
7504021310,727285.0
322059264,283846.78
3654800040,290002.75
2767704777,506537.7
3278602190,331166.2
3236500220,499475.56
3410600100,273037.03
629410180,732843.1
3352402250,157815.88
4363700304,343904.84
7237550130,1195359.6
9808590210,1259470.4
8074200175,257871.94
3463400330,437817.7
6306400140,743325.25
8564950250,528971.56
5381000070,216386.55
9826700697,483398.28
8132700190,454686.5
7943000020,181363.83
9547204675,563460.7
4112100101,552529.2
727500030,594200.8
114101426,376652.8
9274202005,737330.4
1193000380,887408.75
3039000020,497103.34
7852170130,667312.06
2624079010,577958.8
4137010540,290622.38
7576200012,889779.0
1138020020,336840.06
3969300030,200604.77
898000200,211373.73
5153100030,305778.34
5104532030,514814.88
4406000050,221137.67
9274203390,599555.5
8682290360,487952.66
6928600330,257470.89
4139680070,835308.94
6844702690,477950.62
2154970020,2092788.6
4385701285,1121209.2
2426059071,663427.4
2867300160,508816.6
9512500720,540265.44
1773101020,305127.0
8687800100,274980.2
3627800050,1625568.4
1604600227,286903.3
3300701170,403356.84
9250900111,475822.62
7015200790,592319.06
1311100490,246439.77
2469000010,940377.6
1982201596,576892.1
1862700290,356910.47
2586800270,257612.12
9528102772,460664.38
5490210200,441185.47
6669080020,405780.22
179003055,224406.2
1860600535,924786.25
1592000130,597948.7
3905040170,568421.3
9320500080,254533.16
9276200850,449148.03
224069114,621003.25
2260000340,574618.4
5096300130,382187.5
3432500215,368819.62
2600000050,722219.4
8856003839,230755.03
2492200435,403962.4
7855900110,1052266.5
6806100250,330717.4
2770603523,539765.4
1370800515,1844378.2
2726049150,474075.62
1226059161,591431.2
1068000375,3116106.0
9528104109,445979.25
5126310060,534862.5
1951820070,518430.72
1545805980,370107.1
9464700340,871119.9
4319200675,936813.25
7518500885,551702.5
7852020620,502643.7
869700370,349592.2
8643000190,255134.16
8902000267,607553.9
7972602435,276427.34
2050100210,824951.6
6705120540,434130.56
2767601390,645358.94
4141000490,1069174.8
9345400350,772562.4
3222079162,344793.5
7789000120,266955.16
6646200770,694258.9
6666800180,854222.8
1725800280,487059.56
6117500460,959886.56
5470100220,225560.53
5457300478,528327.25
7550800195,564023.06
7787050180,554303.06
6204430250,521127.8
7640400250,500476.88
624110920,809457.9
3629920140,394619.28
7173700518,644440.06
3210200395,209396.64
2473480560,379636.62
2623089141,454785.8
1423800080,218211.22
2076400050,294710.4
3832060120,301365.44
7702600930,427867.75
5101404555,410743.22
3723800415,406425.44
3356403400,228581.19
9214400125,515520.88
1797500530,544039.75
9551201660,1043599.9
3878900815,374131.06
1760650280,323849.38
5466410030,251940.12
6388930620,602599.94
2331300395,836627.56
9412700160,293268.47
871001611,573408.06
3142600120,584378.0
3995700220,353533.66
2310000280,291567.06
8039900400,389634.06
7504021510,654025.7
1959700445,1684855.0
1556200155,630095.44
3629960590,388397.53
259000240,444275.7
662440020,400193.1
3123049142,560361.75
321100260,750460.25
6840701095,568905.56
3738900165,391958.9
4427100130,420647.78
9238500100,455469.44
6145601810,378943.22
2570300090,389355.8
4017600010,539349.56
1005000220,424730.0
1257202120,510304.12
9527000490,479627.28
8691400080,706747.06
1726069084,417034.88
248000240,204617.16
6113400046,337559.12
2130702350,365556.66
920069052,258115.03
6071300160,571902.4
1623049041,153159.31
9268200285,351331.5
1843100520,361592.16
2887700826,631770.56
9122000385,545368.06
9475700220,379730.78
2804600005,771477.1
2896400300,387212.94
5015000180,745512.6
3630220180,773083.5
8832900780,524206.28
1568100300,441232.6
8718500610,391625.62
4147200140,1117323.9
1973700030,995810.9
8862000075,189419.88
9320990110,310855.34
1151100035,425223.66
2011000010,229906.27
1651500060,1008735.6
446000190,755041.75
2344300220,848642.0
523049195,194311.36
9191200015,604471.75
7942601410,701645.8
7137800300,204913.6
7853300280,520112.47
6654700240,331845.6
569000050,590568.25
3584000180,232525.19
2026079055,331635.22
8898700880,288920.9
5075400150,601552.6
8731981360,354900.44
4222500020,225083.92
7996720050,603956.0
4077800094,626542.1
6446200365,592218.5
2824089053,500714.16
1311800220,221760.05
3522049063,614259.06
1721801280,199361.28
6131600240,198682.92
7202310040,638355.06
1123059125,552604.56
646910160,221658.34
5630500005,362479.84
3342100785,306846.34
9547205610,596522.5
1773100123,280303.16
3353400092,290280.28
217500015,372048.16
3649100031,436568.53
7896300150,268315.8
623049185,241736.1
1773100430,351345.25
1781500220,812936.8
3395380200,219646.44
2424059170,2588736.0
4389200765,1544354.6
1543000060,459133.7
6154900005,647025.9
2902200240,489388.5
1442880640,526584.8
8562770490,550365.6
2768300655,600200.9
3432501315,315012.22
5035300570,754059.5
3626039028,490128.34
3876540780,245444.34
327000100,1054777.2
7551300065,442520.84
1312920060,250643.12
2215901230,266750.78
6306800010,453130.3
2767700022,499482.72
5589900610,528410.4
4320200020,721394.0
5249804655,683142.75
9238500480,467386.75
3885806565,1079149.2
7905200205,422821.66
5727500102,349830.97
3585220070,426023.7
2078500210,525399.94
1839920050,412605.72
534000080,318949.28
856000255,559318.5
4141010110,1574056.0
9558040820,635502.6
7768700315,1056259.0
2796100640,297314.34
1922059010,231678.97
3448000542,251038.8
3883100220,290811.2
7237301210,275708.34
3893100456,923383.25
9578501110,359496.1
6145601995,412673.0
4024100120,308868.94
8899000050,356599.16
3396820010,587334.2
6749700117,383462.75
1954400060,518095.62
3303970100,734011.2
2540850070,475286.56
3797000745,481953.34
7883603700,239561.6
3438501452,382256.75
3530210260,699111.7
3598600049,169319.38
731500170,371547.5
7129304375,165755.05
263000006,397737.44
7212660560,301215.75
1112700010,413195.6
3420069060,620513.06
2473000470,386650.2
8691390980,705153.5
6184700100,430923.47
4476400275,338766.88
2968801240,288696.16
1529300160,402608.97
7640400070,651174.0
7016100380,469473.88
2172000890,453847.38
4035900015,736995.06
9528104660,995206.1
507100005,379750.3
2783100160,380191.7
3629921140,808616.06
1099750610,238036.89
1330300451,1102538.8
2757000030,882779.75
